energy_MeV,intensity,intensity_std
6.482556,0.0921278385882353,0.023269693479926655
6.443947,0.09273952617647058,0.023179239909232725
6.4055705,0.09310328270588236,0.023139852258555298
6.367422,0.09384401452941177,0.023068882107017057
6.3295035,0.09423400320588236,0.023009395890381718
6.291812,0.09428558894117643,0.022790092386232204
6.254346,0.09391407379411765,0.022605709912501954
6.217103,0.09467776335294117,0.022613356008606037
6.1800838,0.09515843223529412,0.022628542709756033
6.1432858,0.09569189797058823,0.02246733963369582
6.106708,0.0948721320588235,0.022431793130046195
6.0703483,0.09390531417647058,0.022480804637069654
6.034206,0.0936761575,0.022595230661290627
5.9982805,0.0946166791176471,0.02255210578948551
5.9625683,0.09574255367647057,0.02250917614986741
5.92707,0.09658100494117648,0.02253008090248966
5.891784,0.09765640047058825,0.022387977414360005
5.856708,0.09826133879411764,0.022324213233014166
5.8218417,0.0983321912647059,0.02228980930971429
5.787183,0.09755649885294118,0.02223863046697081
5.752732,0.0979698296764706,0.022108948062931486
5.718485,0.09814917029411765,0.021932197928014773
5.684444,0.09828575097058823,0.02187998053669225
5.650605,0.09816136511764705,0.021808405062558156
5.616968,0.10029593349999998,0.021747920669730914
5.583532,0.10119893614705881,0.0217358189016971
5.550295,0.10202636538235293,0.021780078316857878
5.5172563,0.10217827997058825,0.021644247877901104
5.4844136,0.1020653256764706,0.021647162442457856
5.4517684,0.1004654474411765,0.021568405676918673
5.419316,0.10091720244117648,0.02159817250007979
5.387058,0.100043649,0.02145310231608007
5.3549924,0.10094204308823532,0.021260178344028283
5.3231173,0.1005326891764706,0.021093417736631228
5.2914324,0.10148607400000004,0.020823822263879587
5.2599363,0.10136440885294117,0.020627955211273682
5.228627,0.10098831205882351,0.02066980390882477
5.1975055,0.09978781070588238,0.020606633684684975
5.166569,0.10022398458823531,0.02059298311339205
5.135817,0.09969634605882352,0.020600106230508276
5.105248,0.10075590373529414,0.020655111244673112
5.0748606,0.10311328338235291,0.02062718839041496
5.044654,0.10467336814705883,0.020787674950090148
5.0146275,0.10630171161764705,0.020748046007110624
4.9847803,0.10804654305882354,0.02058121247419881
4.955111,0.10758929358823528,0.020521951194894514
4.9256177,0.10698386149999999,0.020573107110697413
4.8963003,0.10709627341176473,0.020544876533166136
4.867158,0.10783851423529411,0.02044577981830191
4.8381886,0.1086476598235294,0.02048004048082386
4.809392,0.11014254179411764,0.020641451815545133
4.7807665,0.11114403314705883,0.02075939498270008
4.7523127,0.11310696029411764,0.020736060479174628
4.724026,0.1128816385588235,0.02062814591264171
4.695909,0.11328217247058825,0.020721679881589027
4.667959,0.11228699611764707,0.020680872740174175
4.640177,0.11281881705882353,0.020724871429436194
4.612559,0.1125907795882353,0.02074977972607355
4.585105,0.11273587626470588,0.02068454721069992
4.557816,0.11380944150000001,0.020633518517496233
4.530688,0.11532349020588235,0.020662212462682863
4.5037217,0.11608043082352942,0.02062375651975017
4.4769163,0.11697357861764705,0.020542101719197466
4.450271,0.11809175597058823,0.02058387315260734
4.423784,0.11720450400000001,0.02040042124879364
4.3974533,0.11647738320588237,0.020636723964074524
4.3712807,0.11754392452941176,0.020483968225961848
4.345264,0.11662702867647061,0.020647928047418652
